COLOR-7_11_SKb5 (SC),19
ESPERAR-B_2_CSa5 (bn),39
1DONAR3-T_antiga_KD(DT)8,31
ESCRIURE-mov_rep_2_KN7,38
VOLER_NH(BU)8,102
HAVER-HI-NO_5_FNb5,52
JA_2_DUa5,55
MOLT_CG(QF)8,61
TOT-Q_CS,95
FI_5_KWa5,43
SEGON (2)_5_GQa5 (QN),84
GRANOTA-8d_7_KU,51
AVISAR3_2_QM,10
DESPRÉS-B_2_KS,27
A-BAIX-Bd_5_SCb5 (SK),11
DEIXAR-HO_DUa5,25
GAT-5d_3_SC,49
ARA (1)_3_BQ(FN)8,5
GRANOTA-8_9_DT,51
MÉS-Q-rep_7_CG7,62
NO-7_KDa5 (DT),63
BUSCAR_5_KI,14
DONA-T_antiga_SC7,30
LLAVORS_2_DUa5,57
ESQUERRA_15_QNa5 (CG),40
MATEIX_4_GQa5 (QN),59
ALTRE-1_2_DU(KW)8,3
1AVISAR2-5_CS7,10
PETIT-Bd_KS,71
UN-ALTRE_4_NTa5 (KN),3
MATEIX-Q_KW7,59
1DIR-7_SK7,29
HAVER-HI_4_QNa5 (CG),52
HOME_2_KE,53
FI_2_KN,43
DONAR-T_antiga_KN7,31
HOME-1_5_DU,53
3VEURE1-arc-2_NT7,101
OCELL-0e_3_DV,65
A-BAIX_12_KD(DT),11
ON_2_SK,66
COSTAT-DRET_2_FNa5,22
DONA_9_SC(SK)6,30
HOME_4_NH7,53
MOLT_10_NH(BU)8,61
ESCRIURE-mov_red_2_KK7,38
JA_4_SKb5 (SC),55
DEIXAR-FORA_OG,25
FI-1m_DG(KE)8,43
ESQUERRA (B) ++_2_BNb5,40
DE_KWa5,24
PENSAR-1_2_SC7,68
AURICULARS(1)_2_KS7,9
PU-_per exemple__DG(KE)8,79
A-BAIX-5_SCa5(SK),11
GOS-5d_2_BQ,50
AL-COSTAT-DRET_KU,22
DOS_2_CSa5 (bn),33
CASA_QF,17
ARBRE_3_BU,6
VEURE-1_FN,101
NO-Uantiga_BU7,63
GRANOTA-8_6_BQ,51
OCELL_5_IU,65
CLAR_3_SC(SK)6,18
DIR1-1_2_SK7,29
DORMIR-8_KK,32
3DONAR3_15_KS7,31
SIGNAR_DU(KW)8,88
HAVER^NO_13_FNa5,52
JA-rep_2_KEb5 (DG),55
DOS_3_KTb5 (GR),33
ESQUERRA_3_KEa5 (DG),40
ASSOCIACIÓ_5_DG(KE)8,7
MATEIX-Q_NCb5 (KS),59
PODER-NO_2_FN,73
VEURE1_3_KI,101
FI_4_QF,43
SEMBLAR_4_NHa5 (BU),85
UN-ALTRE-2d_CGa5 (qf),3
GOS-Q-cara_6_NT,50
CALAIX_4_FNa5,16
GOS-Q-cara_4_MS,50
IGUAL-1_3_NCb5 (KS),54
DESAPARÈIXER-rep_DU(KW)8,26
ON_DT(KD)6,66
DESPRÉS_BNb5,27
ABANS-5_KDa5 (DT),1
ARBRE-U_KK,6
ÚLTIM-B(1m)_2_CSa5 (bn),104
TAMBÉ-1_6_QF(CG)8,93
DEIXAR-FORA_3_DT7,25
AL-COSTAT-B_2_NS7,22
FI_4_SKb5 (SC),43
3ENTENDRE1_2_CS7,36
FINAL_2_DUa5,44
IGUAL-1_4_DG(KE)8,54
PER-A_CSa5 (bn),69
GAT_3_OC,49
DESPRÉS_2_OC,27
PODER-5_3_DU(KW)8,73
1DONAR3-T_antiga_IU7,31
DOS_4_KSb5,33
UN_2_BF,97
NO-SABER-ON-FICAR-SE_3_NT7,83
DONAR-Q rep_NT7,31
MÀ-ESQUERRA_KSb5,40
ENTENDRE_3_DUb5,36
NO_6_DUa5,63
FI_4_NHa5 (BU),43
JA_3_DUa5,55
AL-COSTAT-B_SKa5(SC),22
1MIRAR3_DV7,60
PU- _llavors__IU,79
HAVER-HI-1_CG,52
FI(1m)_IU7,43
ROSA (2dits junts)_2_BNb5,82
ENGANXAR-B_3_DT7,35
SI(0)_2_QNa5 (CG),87
JUST_KWa5,56
GOS-Q-cara_3_SK,50
AVISAR_13_KNa5 (NT),10
SABER-Bd_KW(DU)8,83
ARA_NTa5 (KN),5
COSTAT-DRET_6_BQa5,22
POC-0e_2_DT7,72
DONA-T_antiga_3_KU7,30
PODER-SER_CG6,73
BUSCAR-2_NH,14
DIR1_QM7,29
HOME_7_QN,53
DRETA-bm_DTa5 (KD),34
OBRIR+PORTA(B)_4_KWa5,64
NO-7_FN,63
PORTA_GH(OG)6,74
PRIMER-1_BVa5 (ki),77
1AGAFAR3_KW7,2
HOME_DW7,53
MIRAR-PRISMÀTICS-0_SSI_5_SC,78
HOME_3_DG,53
A-BAIX-B_KDa5 (DT),11
1DONAR3_FN7,31
DESPRÉS_2_BNb5,27
JA-cor_2_NT7,55
CLAR(1m)_3_SCb5 (SK),18
NO_3_GR(KT)8,63
MOLT_2_NC7,61
HAVER-HI-1_2_BF,52
OCELL-0e_7_KD,65
DINS-Q_3_BF,28
ARA_6_DUa5,5
1DIR2-2_2_NCb5 (KS),29
JA_6_DUa5,55
1VEURE3-2_2_DT,101
1DONAR3-Tantiga_DV7,31
UN-ALTRE-2d_3_SK,3
parla_7_QNa5 (CG),103
HOME_GQ,53
BUSCAR-2d_BQ,14
PER-A_EQ,69
DONA_FN6,30
ARBRE_3_KI(BV)6,6
FI_2_KN7,43
BUSCAR-2d-rep_6_KT,14
DONA-T_antiga_5_KU7,30
ROSA (cafe)_BNb5,82
TERCER_3_QNa5 (CG),94
GOS-Q-cara_3_QF,50
GAT-5d_4_GQ,49
FI(1m)_3_NCb5 (KS),43
DEIXAR_BU7,25
SUPERFÍCIE_KT(GR)8,91
DRETA_21_GQa5 (QN),34
PETIT-B_2_CG(QF)8,71
DIR_2_DUb5,29
AL-COSTAT_4_QNa5 (CG),22
BITLLES-5d_NC,12
ARBRE-U_4_DT,6
FORA-B_2_FNa5,47
FALTAR_2_BQa5,42
GAT-5d_3_DT,49
HAVER-HI-NO_11_BNa5,52
UNA-ALTRA-VEGADA_DV,98
VEURE-7_7_OG,101
COMENÇAR-B(1m)_2_CS(BN)6,21
NO(5)_4_GRb5 (KT),63
SABER_IU,83
parla_7_GRb5 (KT),103
SIGNAR-contacte_3_DU(KW)8,88
FI(1m)_5_NCb5 (KS),43
COMENÇAR_IU,21
PODER-NO_2_QN,73
DESAPARÈIXER_3_DT(KD)8,26
GOS-B_8_GQ,50
DOS_BV(KI)6,33
BLAU-U_2_KEb5 (DG),13
A-VEURE-1_2_DC,101
ARBRE-U_QN,6
OBRIR-PORTA (B)_9_GQa5 (QN),64
DOS_4_DG(KE)8,33
JA_GH(OG)6,55
MIRAR-PRISMÀTICS-0_SSI_QN,78
SIGNAR_16_KT(GR)8,88
FI+++_2_GRb5 (KT),43
HOME-1_4_IU,53
1VEURE3-2_QN,101
MOLT_2_GR(KT)8,61
TRES-8_KDa5 (DT),96
JA (5) (1m)_BQ(FN)8,55
FORA-5_4_OG,47
ESCRIURE_6_KE7,38
ESQUERRA_4_QNa5 (CG),40
SIGNAR_2_KI7,88
HOME_2_CG6,53
AVISAR_19_NHb5 (BU),10
FINESTRA_NT,45
PRIMER-1_5_SKa5(SC),77
DOS_3_GH(OG)6,33
SEURE-8_2_KK7,86
FORA-5_OG,47
COSTAT-DRET_3_FNa5,22
DINS-Q_4_ES,28
CRIDA-L'ATENCIÓ_DUb5,8
BUSCAR-2d_2_QK,14
PODER-SER-0_KW(DU)8,73
1VEURE3-2_2_KW,101
1VEUREloc-2_11_QF,101
ENGANXAR-B-rep_2_DE7,35
OBRIR+PORTA(A)_DUa5,64
FI_DUb5,43
ESPERAR-B_2_BQa5,39
DEIXAR-FORA_DTa5 (KD),25
GOS-Q-cara_4_KE,50
HAVER^NO-rep_5_FNa5,52
DORMIR-8_2_QN,32
HOME_BAIX_2_DT,53
BUSCAR-2d_3_OG,14
SABER^NO_4_GR(KT)8,83
FI_DT,43
SIGNOM-B_4_DV,89
A-VEURE-1_3_DG,101
PORTA_SC,74
DINS-Q-rep_KU,28
FORA-5_2_OG,47
COLOR-7_4_SKb5 (SC),19
MÉS (6)_2_GQa5 (QN),62
BUSCAR-2d_2_KW,14
RES-5_SC(SK)6,81
FORA-B_4_BVa5 (ki),47
A-BAIX(1)_QNa5 (CG),11
FI_14_GR(KT)8,43
FI_4_NTa5 (KN),43
CLAR_5_SKb5 (SC),18
GAT-7_13_KS,49
A BAIX (1)_4_GQa5 (QN),11
PRESTATGE_16_QNa5 (CG),76
IGUAL(0)_FN6,54
SORD_2_FN(BQ)8,90
SIGNAR_14_KT(GR)8,88
PRIMER-6_KDa5 (DT),77
AL-COSTAT_8_NTa5 (KN),22
DE-B-mov_simple_4_QN,24
IX3-DOS-IX3_SC(SK)6,33
DRETA_KSb5,34
JA-rep_KDa5 (DT),55
DRETA+++_CG6,34
A-BAIX(B)_DUa5,11
OBRIR+PORTA_4_NTa5 (KN),64
HOME-1_2_BQ,53
BUSCAR-2d_GQ,14
VENIR-2d_NH7,99
ESCRIURE_2_BUb5 (NH),38
SABER-NO_4_GRb5 (KT),83
PERQUÈ_3_CG(QF)8,70
BÉ_2_NC7,15
3ENTENDRE1_2_QF(CG)8,36
HOME_4_KS7,53
VEGADA_DT,98
HOME_3_QK(EQ)6,53
VENIR-E_NS,99
IX3-DOS-IX1_EQ,33
CRIDAR-L'ATENCIÓ_22_KWa5,8
A-BAIX-5_2_SCa5(SK),11
TERCER_SCa5(SK),94
FI_NH(BU)8,43
A-BAIX-B_DTa5 (KD),11
IGUAL-1_9_KS,54
MIRAR3_2_DV7,60
POC_KWa5,72
POSAR-A_BVa5 (ki),75
NO_7_NH(BU)8,63
DOS_GQ,33
DOS_SC,33
DRETA-mm_7_NCb5 (KS),34
ESQUERRE-FINAL_3_KNa5 (NT),41
GAT-5d_2_QN,49
FOSC++_DUb5,48
IGUAL-O_BUb5 (NH),54
HOME-1_CG,53
HAVER-HI-NO_NC7,52
PER-A_7_CG(QF)8,69
PU- _res més__NS7,79
OBRIR-PORTA (B)_19_GQa5 (QN),64
ESQUERRA-bm_TG(KU),40
DORMIR-8_KE,32
GRANOTA-8_8_DT,51
RES-MÉS_2_FNb5,81
1ENTENDRE3_7_KS(NC)8,36
UN-ALTRE-2d_2_QF(CG)8,3
FI_4_KTb5 (GR),43
ENTENDRE-NO_4_GRb5 (KT),36
3VEURE1-2_IU,101
COM_NS,20
PRESTATGE-B-rep_2_BQa5,76
DESPRÉS-B_NT7,27
HOME-1_KS,53
AGAFAR-2m_BU,2
MÉS (6)_FN(BQ)8,62
VERD_2_DUa5,100
HAVER-HI-1_13_BQa5,52
COLOR-7_9_SKb5 (SC),19
TRES_2_GR(KT)8,96
GRANOTA-8d_4_QF,51
COSTAT-DRET_KDa5 (DT),22
CRIDAR-L'ATENCIÓ_16_KWa5,8
PENSAR-1_2_KW7,68
1DONAR3-Q_2_NT7,31
DOS_NHa5 (BU),33
ÚLTIM_5_KEa5 (DG),104
ESQUERRA(B)_QNa5 (CG),40
COSTAT-DRET_QFa5 (cg),22
A-BAIX-B_2_BFa5(DV),11
UN_5_KS(NC)8,97
PARLAR-2-mm_CSa5 (bn),67
DRETA (B)_11_BNb5,34
DRETA (B)_4_BNb5,34
SEGON_2_DGa5 (KE),84
BUSCAR-2d_5_SC,14
UA-ALTRA-VEGADA_KI,98
MATEIX(Q)_2_KWa5,59
1VEURE3-2_4_QF7,101
PORTA_11_GQa5 (QN),74
NO_DGb5 (KE),63
3ENTENDRE1_2_CG(QF)8,36
AL-COSTAT-B_5_SKa5(SC),22
PARLAR_3_LN7,67
ROSA(color)_6_GRb5 (KT),82
FALTAR_BQa5,42
JA_2_SCb5 (SK),55
NO-rep_BF,63
VENIR-E_KK7,99
NO-1_CF7,63
SEGON_4_NHa5 (BU),84
MÉS-6_DG(KE)8,62
FI-rep_SCb5 (SK),43
ÚLTIM_2_KEa5 (DG),104
VEURE-2_GQ7,101
SEMBLAR-Bd_KW(DU)8,85
POC-G_SSI_3_KS,72
CLAR_6_DGb5 (KE),18
FI_KT(GR)8,43
OCELL-0e-rep_2_KS,65
PRESTATGE-B-rep_2_FNa5,76
FI_CG7,43
SORD_3_DU(KW)8,90
CLAR_FNb5,18
GOS-5_2_OC,50
POC-T_antiga_3_KW(DU)8,72
DEIXAR-FORA_3_QK,25
PER_GQa5 (QN),69
PRESTATGE_9_NHa5 (BU),76
A-VEURE-7_KU,101
DE_7_NHa5 (BU),24
DESPRÉS-1_KU,27
CALAIX_2_BVa5 (ki),16
MARXAR-B_DT,58
COLOR-4_SCb5 (SK),19
AGAFAR-punt_QK,2
3DONAR1-Q_KI,31
SORD_2_KI7,90
PRIMER_NTa5 (KN),77
PERQUÈ-7_SC,70
GOS-Q_2_MS(LN)6,50
SIGNAR_QF,88
COSTAT-DRET_2_BNa5,22
BUSCAR-2d_3_DU,14
OBRIR-PORTA-A_4_KDa5 (DT),64
JA_KU7,55
JA_5_KD(DT)8,55
ÚLTIM_3_DUa5,104
DE_7_KWa5,24
PRESTATGE_6_NHa5 (BU),76
NO-5_SKb5 (SC),63
COLOR-7_KSb5 (NC),19
VERD-2-espatlla_DE7,100
SIGNOM-B_5_BF,89
ÚLTIM-B(1m)_KDa5 (DT),104
HOME-1-rep_3_SCb5 (SK),53
CLAR_BUb5 (NH),18
NO-1_KU7,63
ESQUERRE_2_NTa5 (KN),41
HOME-1_4_QF7,53
HAVER-DE_2_BNa5,52
SÍ-polze-cor_CG(QF)8,92
CASA_4_KS,17
VEURE-1_2_CG(QF)8,101
ESCRIURE_8_BQ7,38
VEURE-2_11_EQ,101
COSTAT-ESQUERRE_11_CSa5 (bn),41
HAVER^NO_KD,52
DRETA_7_FNb5,34
ESPERAR-B_7_KS,39
ARBRE-U_5_KK,6
ESCRIURE_10_BQ7,38
ESPERAR-B_KDa5 (DT),39
BÉ-0_SSI-rep_2_KS(NC)8,15
GOS-Q-cara_11_DT,50
ESPERAR(B)_DUb5,39
GOS-Q_KN,50
BLAU-U_7_SCb5 (SK),13
BLAU-U_NCb5 (KS),13
IGUAL (0)_QF6,54
ON_6_SK,66
DRETA-bm(1m)_BFa5(DV),34
JA-FI_KI,55
DONA_SK7,30
MÉS-6_OS7,62
VEURE-de baix a dalt_QM,101
FORA_QF,47
BÉ-Q_8_KS,15
MARXAR (L)_2_BQ7,58
ESCRIURE_KSb5,38
PRIMER_2_DUa5,77
PENSAR-U ssi_3_KI,68
ALTRE-1_QK7,3
ESCRIURE_11_BQ7,38
DRETA-bm_4_SCb5 (SK),34
DONA_MS(LN)6,30
FORA-B-mm_TG,47
HAVER-HI-1_2_TG,52
PU- _és lògic__DG(KE)8,79
1DIR2-2-rep_DTa5 (KD),29
1AVISAR3-Q_2_KW,10
ASSOCIACIÓ_4_KS(NC)8,7
VENIR-2d_ES,99
HOME_BAIX_NC,53
BÉ-0_SSI_5_KS,15
A-BAIX-1_SCa5(SK),11
POC A POC (B)_BQ(FN)8,72
PARLAR_2_KD(DT),67
VEURE-2_2_TG,101
DOS-IX_DU,33
PU- _no me'n recordo bé__NH(BU)8,79
ÉS-IGUAL_KE,54
SIGNAR_NHa5 (BU),88
GOS-B_9_GQ,50
DIR_DUb5,29
DONA_3_KI7,30
ENTRAR-B-sota_mà_GR,37
VEURE (1)_FN(BQ)8,101
CRIDAR-L'ATENCIÓ_13_QNa5 (CG),8
1AGAFAR3_8_KS,2
CALAIX_4_BQa5,16
FI_CSa5 (bn),43
GRANOTA-8_4_BQ,51
HAVER-HI-1_2_DU(KW)8,52
POC-0e_3_DE7,72
VEURE (2)_2_GQa5 (QN),101
SIGNAR_3_GRb5 (KT),88
CASA_KK,17
SEURE-8_2_CF7,86
DESPRÉS_QK,27
HAVER-HI-1_2_FNa5,52
POC-T_antiga_2_KD(DT)8,72
BUSCAR-2d_3_KK,14
VENIR-2d-rep_2_DE7,99
SIGNAR-contacte(1m)_2_BNa5,88
IGUAL (5)_2_GQa5 (QN),54
A-L'ESQUERRA_DT(KD)6,40
FORA (B) ++_BNb5,47
BLAU-Y_SSI_2_KSb5 (NC),13
ARA-B_2_KU7,5
AL-COSTAT-Q_2_NS7,22
DONA_DT7,30
MARXAR-B_KU,58
PRESTATGE-Bd_2_QFa5 (cg),76
NO_DUb5,63
GOS-Q-cara_4_KK,50
MÉS-6_2_KK7,62
HAVER-HI-1_2_CG,52
FORA (B)_3_BQ(FN)8,47
FI_15_DT(KD)6,43
1-DOS-2_KT(GR)8,33
SEGON_FN7,84
ENGANXAR-B-rep_2_KK7,35
HOME-1_5_DT7,53
FOSC_SCb5 (SK),48
SEURE-8_3_KK7,86
FINS_5_KI,46
PRISMÀTICS-C_CG,78
GAT_2_QK,49
PRIMER-6-rep_KDa5 (DT),77
VERD_10_KTb5 (GR),100
1PARLAR3_FN7,67
COMENÇAR_KS7,21
COMENÇAR_2_GR(KT)8,21
JUST-0_KS,56
SEGON_2_NHa5 (BU),84
AGAFAR_OC,2
VOLER_3_KS,102
SÍ-0_NCb5 (KS),92
PODER-NO_KK,73
ABANS-5_5_NCb5 (KS),1
VEURE-2_4_SK,101
BUSCAR-2d_10_SK,14
SORD_KS(NC)8,90
BÉ-Q_7_KS,15
BÉ-0_2_EQ7,15
DOS_2_NHa5 (BU),33
UN-ALTRE-1_KN,3
MATEIX-Q_2_NHb5 (BU),59
3AVISAR1-Q_DG(KE)8,10
ESCRIURE-rep_2_DT7,38
DRETA-B_KU(TG),34
DESAPARÈIXER_DG,26
DONA-T_antiga_11_GQ7,30
1-DOS-2_2_KT(GR)8,33
OBRIR-PORTA (A)_2_GQa5 (QN),64
HAVER-HI_5_DUa5,52
TRES_11_KWa5,96
ON_QK,66
COLOR-7_6_SKb5 (SC),19
UN_DW,97
TOT-Q_2_NCb5 (KS),95
POC-T_antiga_6_KD(DT)8,72
BAIX_2_KE,11
NO-5_2_KS,63
HOME_QK,53
A-MÉS-F_QF(CG)8,62
DONA_EQ7,30
SIGNAR_KE7,88
NO-1_12_KS(NC)8,63
UNA-ALTRA-VEGADA_3_BU,98
DRETA-bm_NCb5 (KS),34
ABANS_3_NHa5 (BU),1
GAT-5d_2_KE,49
DORMIR-8_2_BQ,32
MIRAR-PRISMÀTICS-0_SSI_10_SK,78
BUSCAR-2d_4_DT,14
GRANOTA-8d_6_KU,51
OBRIR+PORTA-A_NHa5 (BU),64
OBRIR-PORTA (B)_10_GQa5 (QN),64
BITLLES_GQ,12
HOME_DV7,53
NO-1_11_KS(NC)8,63
DONAR-T antic_3_SK(SC)6,31
ESCRIURE-mov_simple_2_DE7,38
RES-B_KU,81
AVISAR_10_KNa5 (NT),10
GOS-Q-cara_4_SK,50
HAVER-HI_8_SKa5(SC),52
VEURE-2_IU,101
1AGAFAR3_2_BQ,2
COSTAT-ESQUERRE_12_CSa5 (bn),41
VEURE-2_4_QN,101
PRIMER-1_5_SCa5(SK),77
DONAR_2_KS7,31
CASA_KW,17
IGUAL-1_3_KS(NC)8,54
SABER-Bd_NH,83
SABER-1_KS,83
SI(0)_4_QNa5 (CG),87
ESPERAR-B_2_LN(MS)6,39
BUSCAR-2d_KE,14
COLOR (cor)_4_BNb5,19
ANAR-rep_2_KE(DG)8,4
HAVER-DE_3_NC(KS)8,52
DIR-7_4_SK7,29
ESPERAR-B(1m)_SKb5 (SC),39
RES-MÉS_5_DUa5,81
MIRAR-PRISMÀTICS-C_8_QN,78
CLAR_2_DUb5,18
SUPERFÍCIE_2_DG(KE)8,91
1AVISAR3-Q_KS,10
JUST-0 (1m)_5_ES,56
TOT (1)_2_FN(BQ)8,95
TERCER_3_BVa5 (ki),94
VEURE-1_2_CSa5 (bn),101
HOME-6_GH(OG)6,53
TOT_NTa5 (KN),95
IGUAL(0)_2_DUa5,54
SEGON-7_KDa5 (DT),84
ÚLTIM_3_BUa5 (BH),104
BITLLES-5d_EQ,12
VEURE-2_4_EQ,101
GOS-Q-cara_3_KE,50
GOS-Q-cara_11_KW,50
RES-MÉS_7_KWa5,81
NO+++_KTb5 (GR),63
BÉ-0_SSI_3_KS,15
1VEURE3-2-rep_BQ,101
ON-B_5_KK,66
AVISAR_2_BUb5 (NH),10
OBRIR- PORTA (B)_GQa5 (QN),64
OBRIR-PORTA-A_13_SKa5(SC),64
MATEIX_IU,59
POC_FN6,72
AGAFAR_3_SC,2
1VEURE3-2_3_BU,101
TOT-5-Q_2_NH(BU)8,95
PRIMER-1_2_KIa5 (BV),77
FI_2_IU7,43
SEGON-2_2_BQa5,84
DEIXAR-FORA_DW,25
ABANS-5_5_KSb5 (NC),1
PRESTATGE_14_QNa5 (CG),76
UN_3_BFa5(DV),97
SIGNAR_3_KD,88
DOS_3_SKb5 (SC),33
SEGON-2_2_BVa5 (ki),84
UN_7_DUa5,97
PETIT (B)_KD(DT),71
ALTRE-1_NS,3
3VEURE1-2_BF,101
NO-1_2_KSb5 (NC),63
SUPERFÍCIE_2_GQa5 (QN),91
ANAR-SE_2_FN7,4
SABER-NO_KU,83
UN_2_CS(BN)6,97
BUSCAR-2d_3_NC,14
MÉS-Q_KT,62
ANAR_BQ(FN)8,4
ESCRIURE-Q_QM7,38
BAIX-rep_2_CS(BN)6,11
MATEIX(Q)_2_CG6,59
HAVER-HI-NO_4_NC(KS)8,52
VENIR-1d_2_KE(DG)8,99
HOME-1_4_CF7,53
DORMIR-B-bm_GQ,32
DIR1_KE7,29
ROSA-1_7_SKb5 (SC),82
IGUAL-1_2_DW,54
NO-1_NCb5 (KS),63
HOME_BAIX_2_DV,53
DEIXAR-FORA_2_DT,25
ESQUERRA-U-mm_7_KSb5 (NC),40
PRESTATGE-B-rep_BQa5,76
ROSA-1_9_SKb5 (SC),82
ESPERAR-B_10_KS,39
QUÈ_IU7,80
DOS_6_KWa5,33
HAVER-HI-NO_16_BQa5,52
PENSAR++_KD,68
VEURE-2_DC,101
OCELL-0e_2_KD,65
IGUAL(1)_2_KWa5,54
A-VEURE_2_BF,101
GOS-5d_BQ,50
HOME-1_2_DT,53
SEURE-8_GQ7,86
SUPERFÍCIE-Bd_EQ,91
COLOR-7_18_SKb5 (SC),19
VENIR-2d_DU,99
SORD_3_SC7,90
PER-A_2_DW,69
POC-T_antiga_13_KD(DT)8,72
1VEURE3_BU7,101
BUSCAR-2d_3_QK,14
FI_2_DT(KD)8,43
ÚLTIM-B(1m)_3_BNa5,104
BUSCAR-2d_11_EQ,14
FI+++_QNa5 (CG),43
DE-B-mov_simple_2_GQ7,24
VEURE_NS,101
OBRIR-PORTA (B)_3_GQa5 (QN),64
ENGANXAR-B_2_CS7,35
FI(1m)_13_FNa5,43
IX1-DOS-IX3_3_NH(BU)8,33
CASA_2_BU,17
VEURE-2_9_TG,101
ROSA-R_3_SKb5 (SC),82
RES-B-rep_DT(KD)8,81
NO(5)_3_DUa5,63
ESQUERRA-U-mm_3_KSb5 (NC),40
DRETA_5_DT(KD)6,34
3MIRAR1_DV7,60
OBRIR+PORTA_3_DGa5 (KE),64
ARBRE_2_DW,6
ESCRIURE_2_BQ7,38
ÚLTIM-B_CG7,104
ON_2_KI,66
HAVER-HI_13_KIa5 (BV),52
ASSOCIACIÓ_KE(DG)8,7
RES-MES_2_DUa5,81
NO_MS,63
LLAVORS_13_GR(KT)8,57
DRETA_4_KSb5,34
1AGAFAR3_12_KS,2
ANAR_5_QF(CG)8,4
ESQUERRA-bm(1m)_BFa5(DV),40
ESPERAR(B)_KD(DT),39
BÉ-Q_KU,15
1DIR3-2_FNa5,29
ENGANXAR-B_CG7,35
TAMBÉ_2_BU,93
PER_QF,69
OBRIR-PORTA (B)_6_GQa5 (QN),64
ESPERAR-B(1m)_CSa5 (bn),39
OCELL-0e_2_TG,65
SABER-Bd_KSb5 (NC),83
ESCRIURE-mov_red_SC7,38
FI_3_DU7,43
VOLER_3_IU,102
DESPRÉS-1_NC,27
1DIR2-2_2_NHb5 (BU),29
MOLT_KE,61
ESPERAR-B_LN(MS)6,39
HOME_11_GQ,53
1DONAR3-T_antiga_SC7,31
MÉS-6_DT(KD)8,62
AVISAR-5_NHa5 (BU),10
BUSCAR-2d-rep_4_KT,14
BUSCAR-2d_7_DC,14
QUÈ_2_DU(KW)8,80
1AVISAR3-arc-Q_QF(CG)8,10
JA_3_DUb5,55
GOS-Q_6_QN,50
ARA (1)_GR(KT)8,5
VEURE-1_5_KD(DT)8,101
DRETA_NHb5 (BU),34
1VEURE3-2_2_QF,101
A BAIX (1)_3_GQa5 (QN),11
ARBRE_SC(SK)6,6
NO_2_SKa5(SC),63
FI_5_CSa5 (bn),43
MATEIX-Q_IU,59
FI_8_NTa5 (KN),43
OCELL-0e_4_DG,65
GOS-Q-cara_11_BF,50
1VEURE3-2_QF,101
CASA_2_KT(GR)8,17
UN_9_KW(DU)8,97
ESPERAR-NO_BF,39
PRIMER (1)_4_GQa5 (QN),77
GRANOTA-8d_2_KN,51
CASA_MS,17
FINS-A_NH,46
DINS-Q_5_ES,28
GAT-5d_FN,49
DORMIR-B-mm_SC,32
PENSAR-1_2_QF,68
DONA_2_OS,30
FI_3_DW,43
HOME_5_KN,53
FI_6_DGb5 (KE),43
SABER_5_QNa5 (CG),83
AVISAR_14_NHb5 (BU),10
SIGNAR-contacte_5_DU(KW)8,88
COLOR-4_7_SCb5 (SK),19
DRETA_7_DT(KD)6,34
ARA-5-pfamh_KU,5
DRETA_DUa5,34
GOS-Q-cara_7_QF,50
HAVER-HI-NO_2_GQ7,52
CASA_2_KN,17
VERD_3_KTb5 (GR),100
DINS-Q_DW,28
GAT-7_12_KS,49
CLAR!_3_KTb5 (GR),18
DRETA-bm(1m)_KEb5 (DG),34
JA_2_DTa5 (KD),55
OBRIR-PORTA (B)_20_GQa5 (QN),64
1DONAR2(Q)_NC7,31
ESCRIURE-mov_red_4_NT7,38
SIGNAR_2_CSa5 (bn),88
SÍ-0_4_KS(NC)8,92
VOLER_GH,102
OBRIR-PORTA-A_4_SCa5(SK),64
GRANOTA-8d_2_DU,51
HOME-1d_2_GQ7,53
GOS-Q-cara_2_KN,50
ESPERAR-B_2_KSb5 (NC),39
OCELL_11_DW,65
PENSAR-Q_OS7,68
1MIRAR3_DT(KD)6,60
OCELL-0e_4_KU,65
VERD-2-espatlla_BFa5(DV),100
HOME_CG6,53
JA_22_NCb5 (KS),55
POSAR-Q_4_SK7,75
DOS-IX3_2_OG,33
AL-COSTAT-B_10_QK(EQ)6,22
OBRIR_DW,64
NO-5_KW(DU)8,63
AGAFAR_NT,2
MARXAR-B_3_BQ,58
VEURE-2_5_SK,101
BÉ-6_CF,15
ESCRIURE-mov_simple_3_CG7,38
ARBRE_2_BU,6
VENIR-2d_2_GQ7,99
UN-ALTRE-2d_BQ,3
MÉS-Q_2_DT,62
FINS_2_KW,46
SABER^NO_3_GR(KT)8,83
PU _para__SC(SK)6,79
NO-5_NCb5 (KS),63
HOME_GH,53
DESAPARÈIXER_2_BQ,26
AGAFAR_KD,2
SEURE (7)_3_BQ7,86
GOS-Q-cara_7_DG,50
SUPERFÍCIE_2_OG,91
PENSAR-NO_QNa5 (CG),68
UN_3_KN,97
FI_OG,43
HAVER-HI-NO_GQ,52
3ENTENDRE1_DT,36
UN-ALTRE-2d_SK,3
FALTAR_2_OG(GH)6,42
VEURE-2 arc_QK,101
SI_3_KE(DG)8,87
GOS-Q-cara_SK,50
VEURE-2_11_IU,101
UN_2_MS,97
SEGON_CSa5 (bn),84
OCELL-0e_2_KN,65
MÉS-6_CSa5 (bn),62
GRANOTA-8d_10_SK,51
NO-1_QF7,63
DONA_2_GH7,30
OBRIR+PORTA_7_DGa5 (KE),64
DESPRÉS-1_2_DG,27
IX3-DOS-IX3_DW7,33
DIR-1_SK7,29
MARXAR-B_TG,58
BITLLES-5d_KN,12
AVISAR-5_KSb5 (NC),10
